ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
93,5,268,286,29,toyota starlet,toyota,starlet,4,6,1,0,25,685,1296,55,765,4.5,3,372,160,138,5.300000191,7.099999905,7.599999905,6.666666508,170,10.30000019,9024,0.83217752,9687.029297,58.67000961,153.8094177,0.931554973,106.3755341,94.96147919,111.5229568,112.9688263,0.006056554,0.233333334,58190000,6.31003E+11,5.48622E+11,6.77365E+11,5.88931E+11,11640.5791,10120.83594
94,5,268,286,29,toyota starlet,toyota,starlet,4,6,1,0,25,1048,1296,55,765,4,3,372,160,138,5.199999809,6.699999809,7.099999905,6.333333015,170,10.30000019,8397,0.732810557,8941.009766,57.98635101,144.8099365,0.939155638,107.1172638,93.02876282,114.2847672,115.8276367,0.006485437,0.174999997,58390000,6.69069E+11,5.72301E+11,7.12416E+11,6.09378E+11,12200.98535,10436.3457
95,5,268,286,29,toyota starlet,toyota,starlet,4,6,1,0,25,874,1296,55,765,4,3,372,160,138,5.199999809,6.699999809,7.099999905,6.333333015,170,10.10000038,8470,0.704995334,8768.092773,59.1196785,143.2687073,0.966002584,107.019165,92.17903137,118.1830215,120.6534424,0.006742593,0.174999997,58610000,7.04156E+11,5.87912E+11,7.28938E+11,6.08603E+11,12437.09277,10383.94238
96,5,268,286,29,toyota starlet,toyota,starlet,4,6,1,0,25,4304,1332,55,810,5,3,374,162.5,140,5.599999905,8.800000191,8.800000191,7.733333588,170,11.19999981,8044,0.637154937,8795.493164,50.29402161,159.9394836,0.914559305,107.16185,92.27890015,121.076973,123.8623047,0.005718159,0.174999997,58780000,7.4209E+11,6.0172E+11,8.11418E+11,6.57934E+11,13804.32324,11193.16797
97,5,268,286,29,toyota starlet,toyota,starlet,4,6,1,0,25,10079,1332,54,810,5,3,374,162.5,140,5.599999905,8.800000191,8.800000191,7.733333588,170,11.19999981,8405,0.610746086,10042.08301,50.07653046,167.8430939,0.83697772,108.9899445,93.67706299,124.8695068,125.2458801,0.004986668,0.174999997,58200000,8.0094E+11,6.24387E+11,9.56943E+11,7.46002E+11,16442.32227,12817.90332
98,5,268,286,29,toyota starlet,toyota,starlet,4,6,1,0,25,10235,1332,54,810,5,3,374,162.5,140,5.599999905,8.800000191,8.800000191,7.733333588,170,11.19999981,7995,0.555513203,9836.414063,44.9035759,178.0481873,0.812796235,109.6989975,92.21363068,129.1266632,125.8106232,0.004565035,0.174999997,58200000,8.3762E+11,6.36925E+11,1.03054E+12,7.83622E+11,17706.89453,13464.29492
70,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,1327,1166,50,720,5,4,385.5,148.5,138,8.100000381,8.100000381,8.100000381,8.100000381,145,,949,1.01590848,2273.666992,2.651245356,357.9450073,0.417387426,34.55287933,53.59014511,14.70675087,15.8109684,0.001166066,0.233333334,55420000,51769999360,3.49794E+11,1.24033E+11,8.38056E+11,2238.062744,15121.9043
71,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,1703,1166,48.5,730,4,2,394.5,150.5,137.5,8.100000381,8.100000381,8.100000381,8.100000381,145,,908,0.874383211,2194.767578,2.611537695,347.6878662,0.41371122,36.7530632,53.20401001,16.09034348,17.23620605,0.001189893,0.233333334,55610000,57748000768,3.56743E+11,1.39585E+11,8.623E+11,2510.075439,15506.19629
72,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,5235,1116,53.5,730,5,2,394.5,150.5,137.5,8.100000381,8.100000381,8.100000381,8.100000381,145,,1077,0.929048479,2433.545898,3.283606768,327.992981,0.44256407,38.54487991,53.60853195,17.23081398,18.12802124,0.00134931,0.233333334,55780000,64662999040,3.69235E+11,1.4611E+11,8.34309E+11,2619.39624,14957.12793
74,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,7046,1166,48,730,4,2,395.5,150.5,137.5,8.100000381,8.100000381,8.100000381,8.100000381,145,,1264,0.842847466,2479.796387,3.615294218,349.6257629,0.509719253,52.98774719,81.6033783,21.81037331,23.83730507,0.0014579,0.233333334,55920000,83862003712,3.89674E+11,1.64526E+11,7.64488E+11,2942.165039,13671.09277
75,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,8310,1166,53.5,820,5,2,399.5,157,137.5,8.100000381,8.100000381,8.100000381,8.100000381,140,,1597,0.843369067,2865.403564,4.428213596,360.6420593,0.557338595,59.22160339,84.05810547,27.09613419,29.3382225,0.001545407,0.233333334,55900000,1.05852E+11,3.86867E+11,1.89924E+11,6.94133E+11,3397.567871,12417.40234
76,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,9657,1166,48,820,5,2,399.5,157,137.5,8.100000381,8.100000381,8.100000381,8.100000381,140,,1888,0.842497826,2883.268066,5.552159309,340.0478821,0.654812515,64.78039551,88.36076355,31.57581711,34.18069458,0.001925648,0.233333334,55890000,1.25247E+11,3.9761E+11,1.91272E+11,6.07212E+11,3422.2854,10864.41113
77,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,11850,1166,52,875,5,4,399.5,157,137.5,8.100000381,8.100000381,8.100000381,8.100000381,140,,2148,0.821779251,3235.95752,6.961806774,308.5405884,0.66379118,70.08917236,90.02482605,36.59068298,40.64844131,0.00215139,0.233333334,55850000,1.45983E+11,4.07002E+11,2.19923E+11,6.13148E+11,3937.745117,10978.4707
78,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,10315,1166,41,875,5,4,399.5,157,137.5,8.100000381,8.100000381,8.100000381,8.100000381,140,,2345,0.777000546,3576.753906,9.154751778,256.151123,0.655622423,72.99774933,87.73558807,39.59696198,44.3157196,0.002559514,0.233333334,55840000,1.68526E+11,4.21073E+11,2.57047E+11,6.42249E+11,4603.283203,11501.59766
79,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,9116,1166,52,790,5,2,405,161,139,6.400000095,8.5,8.5,7.800000191,145,,2826,0.796670794,4691.654297,9.74888134,289.879425,0.602346182,75.73964691,94.12521362,44.92897415,49.52492142,0.00207792,0.233333334,55880000,1.98221E+11,4.32849E+11,3.29082E+11,7.18605E+11,5889.075195,12859.79004
80,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,13620,1290,44,790,5,2,405,161,139,6.400000095,8.5,8.5,7.800000191,145,,3379,0.821234167,6081.639648,11.87684441,284.5031738,0.555606723,81.63180542,110.8485794,53.00297165,57.4179039,0.001952902,0.233333334,56330000,2.31772E+11,4.2349E+11,4.17151E+11,7.62212E+11,7405.48877,13531.1875
81,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,9221,1296,48,790,5,2,405,161,138.5,6.5,9.100000381,8,7.866666794,145,,3877,0.856986344,6501.182617,14.89254475,260.331604,0.596353054,85.64880371,112.4115143,59.29963684,63.55225754,0.002290744,0.233333334,56350000,2.54927E+11,4.18026E+11,4.27477E+11,7.00971E+11,7586.098633,12439.58691
82,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,10976,1296,48,790,5,2,405,161,138.5,6.5,9.100000381,8,7.866666794,145,,4103,0.827978373,6386.406738,14.91956425,275.0080261,0.64245832,87.99066925,114.415741,64.3937912,68.9948349,0.002336144,0.233333334,56310000,2.79041E+11,4.25252E+11,4.34333E+11,6.61914E+11,7713.252441,11754.81641
83,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,7589,1296,48,800,5,2,410.5,161,138.5,6.5,9.100000381,8,7.866666794,145,,5133,0.950037301,7189.753418,20.39051437,251.7347107,0.713932693,89.6574707,111.878273,67.36042023,73.46224213,0.002836052,0.233333334,56350000,3.04456E+11,4.40888E+11,4.26449E+11,6.17548E+11,7567.864746,10959.15527
84,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,11691,1296,55,825,5,4,413.5,163.5,138.5,5.5,7.699999809,8.100000381,7.099999905,160,,5249,0.910293579,6669.451172,21.52495956,243.8564453,0.787021279,91.67430878,111.5840759,70.69705963,77.86297607,0.003227396,0.233333334,56510000,3.25852E+11,4.51131E+11,4.14032E+11,5.73213E+11,7326.703125,10143.57227
85,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,15121,1296,55,825,5,4,413.5,163.5,138.5,5.5,7.699999809,8.100000381,7.099999905,160,,5459,0.865877509,7078.385254,23.0109272,237.2351227,0.771221101,93.54113007,110.3245392,74.98513794,82.66377258,0.003250872,0.233333334,56680000,3.57344E+11,4.68071E+11,4.63348E+11,6.06922E+11,8174.811035,10707.86816
86,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,15943,1295,55,840,5,3,413.5,163.5,138.5,5,7.199999809,7.300000191,6.5,160,14.10000038,6199,0.915732265,7743.272461,31.80102921,194.9308014,0.800565898,94.12451172,100.24823,77.555336,83.78896332,0.004106923,0.233333334,56850000,3.84843E+11,4.88122E+11,4.80714E+11,6.09721E+11,8455.826172,10725.08691
87,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,16233,1296,55,840,4,3,413.5,163.5,138.5,5,7.199999809,7.300000191,6.5,160,14.10000038,6899,0.928978801,8793.996094,37.40341187,184.44841,0.78451252,94.23284912,96.48800659,80.77304077,86.67277527,0.00425329,0.233333334,57010000,4.23381E+11,5.11615E+11,5.39674E+11,6.52144E+11,9466.303711,11439.11328
88,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,17620,1295,54,880,5,3,399.5,165.5,136,5.699999809,7.699999809,6.800000191,6.733333111,155,11.69999981,7449,0.903177202,9885.799805,43.15326309,172.6173096,0.753505051,94.87457275,95.53185272,84.73736572,89.83997345,0.004365177,0.233333334,57160000,4.7143E+11,5.37215E+11,6.25649E+11,7.12955E+11,10945.58203,12472.96582
89,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,18936,1296,55,880,4,3,399.5,165.5,136,5.5,7.599999905,6.800000191,6.633333206,155,11.69999981,8426,0.93673569,10613.78125,47.00035477,179.275238,0.793873549,97.03308105,97.98657227,91.34456635,94.14068604,0.004428239,0.233333334,57360000,5.15957E+11,5.4894E+11,6.49923E+11,6.9147E+11,11330.60352,12054.92188
90,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,16221,1295,54,880,5,3,399.5,165.5,136,7,7,7,7,165,11.69999981,8036,0.839297891,10597.77734,40.68798828,197.503006,0.758272231,100,100,100,100,0.003839295,0.233333334,57560000,5.51118E+11,5.51118E+11,7.26808E+11,7.26808E+11,12626.95508,12626.95508
91,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,15069,1296,55,880,5,3,399.5,165.5,136,6,7.699999809,7.400000095,7.033333302,165,11.69999981,9068,0.910621405,11582.26855,49.55651093,182.983017,0.782920897,103.2669373,100.1746826,105.853981,105.4092331,0.004278653,0.233333334,57810000,5.75674E+11,5.40308E+11,7.3529E+11,6.90118E+11,12719.08203,11937.69727
92,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,15224,1296,55,950,4,3,399.5,165.5,136,6,7.699999809,7.400000095,7.033333302,165,11.69999981,9385,0.909015298,11450.92773,52.91636276,177.3553467,0.81958425,105.0504227,98.68530273,109.8050919,108.676445,0.004621142,0.233333334,58010000,5.98916E+11,5.37448E+11,7.30756E+11,6.55757E+11,12597.06738,11304.2041
93,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,18924,1332,64,945,5,3,409.5,168.5,138,5.300000191,7,7.699999809,6.666666508,175,11.5,9669,0.891658306,10379.41992,62.86351013,153.8094177,0.931554973,106.3755341,94.96147919,111.5229568,112.9688263,0.006056554,0.233333334,58190000,6.31003E+11,5.48622E+11,6.77365E+11,5.88931E+11,11640.5791,10120.83594
94,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,15285,1332,65,945,5,3,409.5,168.5,138,5.300000191,7,7.699999809,6.666666508,175,11.5,10390,0.906740725,11063.12891,71.7492218,144.8099365,0.939155638,107.1172638,93.02876282,114.2847672,115.8276367,0.006485437,0.174999997,58390000,6.69069E+11,5.72301E+11,7.12416E+11,6.09378E+11,12200.98535,10436.3457
95,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,11689,1332,65,945,4,3,409.5,168.5,138,5.300000191,7,7.699999809,6.666666508,175,11.5,10850,0.903093219,11231.85449,75.73181915,143.2687073,0.966002584,107.019165,92.17903137,118.1830215,120.6534424,0.006742593,0.174999997,58610000,7.04156E+11,5.87912E+11,7.28938E+11,6.08603E+11,12437.09277,10383.94238
96,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,11472,1332,55,820,5,3,412,166,138,5,9,9,7.666666508,170,,10194,0.807453692,11146.35254,63.7366066,159.9394836,0.914559305,107.16185,92.27890015,121.076973,123.8623047,0.005718159,0.174999997,58780000,7.4209E+11,6.0172E+11,8.11418E+11,6.57934E+11,13804.32324,11193.16797
97,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,15294,1332,62,945,5,3,409.5,168.5,138,5.300000191,7,7.699999809,6.666666508,170,12.80000019,10850,0.788411081,12963.30762,64.64370728,167.8430939,0.83697772,108.9899445,93.67706299,124.8695068,125.2458801,0.004986668,0.174999997,58200000,8.0094E+11,6.24387E+11,9.56943E+11,7.46002E+11,16442.32227,12817.90332
98,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,22572,1332,62,945,5,3,409.5,168.5,138,5.300000191,7,7.699999809,6.666666508,170,12.80000019,11024,0.765975952,13563.05469,61.91582108,178.0481873,0.812796235,109.6989975,92.21363068,129.1266632,125.8106232,0.004565035,0.174999997,58200000,8.3762E+11,6.36925E+11,1.03054E+12,7.83622E+11,17706.89453,13464.29492
99,5,269,284,29,toyota corolla,toyota,corolla,4,6,2,0,25,20715,1332,63,1040,5,3,410,169,139,5.900000095,8.800000191,8.800000191,7.833333492,175,12.5,9995,0.653701067,11818.78613,65.13628387,153.4475098,0.845687509,109.3468323,89.11408234,131.124054,127.1385651,0.005511249,0.174999997,58200000,8.8987E+11,,1.05224E+12,,18079.80273,
71,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,1250,1588,66,910,5,2,413.5,157,138.5,10,12.5,15,12.5,185,,1183,1.13920188,2859.482422,3.402477026,347.6878662,0.41371122,36.7530632,53.20401001,16.09034348,17.23620605,0.001189893,0.233333334,55610000,57748000768,3.56743E+11,1.39585E+11,8.623E+11,2510.075439,15506.19629
72,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,2792,1588,75,910,5,2,413.5,157,138.5,9,11,13,11,165,,1258,1.085183859,2842.526367,3.835448027,327.992981,0.44256407,38.54487991,53.60853195,17.23081398,18.12802124,0.00134931,0.233333334,55780000,64662999040,3.69235E+11,1.4611E+11,8.34309E+11,2619.39624,14957.12793
88,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,6879,1587,75,970,5,4,438,169,137,5.400000095,6.900000095,8.800000191,7.033333302,180,11.5,9931,1.204115033,13179.73926,57.53189087,172.6173096,0.753505051,94.87457275,95.53185272,84.73736572,89.83997345,0.004365177,0.233333334,57160000,4.7143E+11,5.37215E+11,6.25649E+11,7.12955E+11,10945.58203,12472.96582
89,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,8257,1587,69,970,5,4,438,169,137,5.400000095,6.900000095,8.800000191,7.033333302,180,11.5,10177,1.131397963,12819.42188,56.76745987,179.275238,0.793873549,97.03308105,97.98657227,91.34456635,94.14068604,0.004428239,0.233333334,57360000,5.15957E+11,5.4894E+11,6.49923E+11,6.9147E+11,11330.60352,12054.92188
90,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,11800,1600,75,970,5,4,438,169,137,7,7,7,7,175,11.5,10281,1.073770642,13558.45508,52.05490494,197.503006,0.758272231,100,100,100,100,0.003839295,0.233333334,57560000,5.51118E+11,5.51118E+11,7.26808E+11,7.26808E+11,12626.95508,12626.95508
91,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,13918,1587,69,970,5,4,438,169,137,5.400000095,6.900000095,8.800000191,7.033333302,180,11.5,10943,1.098911524,13977.14648,59.8033638,182.983017,0.782920897,103.2669373,100.1746826,105.853981,105.4092331,0.004278653,0.233333334,57810000,5.75674E+11,5.40308E+11,7.3529E+11,6.90118E+11,12719.08203,11937.69727
92,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,15435,1587,78,1060,5,4,452,169.5,141,4.900000095,6.599999905,8,6.5,170,,12145,1.176344275,14818.48828,68.47834015,177.3553467,0.81958425,105.0504227,98.68530273,109.8050919,108.676445,0.004621142,0.233333334,58010000,5.98916E+11,5.37448E+11,7.30756E+11,6.55757E+11,12597.06738,11304.2041
93,5,270,282,29,toyota carina II,toyota,carina2,4,6,3,0,25,21669,1587,78,1060,5,4,445,169.5,141,5.5,7.199999809,8.800000191,7.166666508,190,11.39999962,10625,0.979819,11405.66113,69.07899475,153.8094177,0.931554973,106.3755341,94.96147919,111.5229568,112.9688263,0.006056554,0.233333334,58190000,6.31003E+11,5.48622E+11,6.77365E+11,5.88931E+11,11640.5791,10120.83594
94,5,270,282,29,toyota carina II,toyota,carina2,4,12,3,0,25,22671,1587,78,1060,5,4,445,169.5,141,5.5,7.199999809,8.800000191,7.166666508,190,11.39999962,11070,0.966084659,11787.18359,11787.18359,0.939155638,0.939155638,114.2847672,115.8276367,114.2847672,115.8276367,1,0.174999997,58390000,6.69069E+11,5.72301E+11,7.12416E+11,6.09378E+11,12200.98535,10436.3457
95,5,270,282,29,toyota carina II,toyota,carina2,4,12,3,0,25,23601,1587,78,1060,5,4,453,169.5,141,5.5,7.199999809,8.800000191,7.166666508,190,11.39999962,11541,0.960608184,11947.17285,11947.17285,0.966002584,0.966002584,118.1830215,120.6534424,118.1830215,120.6534424,1,0.174999997,58610000,7.04156E+11,5.87912E+11,7.28938E+11,6.08603E+11,12437.09277,10383.94238
96,5,270,282,29,toyota carina II,toyota,carina2,4,12,3,0,25,22628,1587,72,1060,5,4,453,169.5,141,5,6.599999905,8,6.533333302,185,11.89999962,12294,0.973791957,13442.54004,13442.54004,0.914559305,0.914559305,121.076973,123.8623047,121.076973,123.8623047,1,0.174999997,58780000,7.4209E+11,6.0172E+11,8.11418E+11,6.57934E+11,13804.32324,11193.16797
97,5,270,282,29,toyota carina II,toyota,carina2,4,12,3,0,25,21816,1587,72,1060,5,4,445,169.5,141,5,6.599999905,8,6.533333302,185,11.89999962,12795,0.929743767,15287.14551,15287.14551,0.83697772,0.83697772,124.8695068,125.2458801,124.8695068,125.2458801,1,0.174999997,58200000,8.0094E+11,6.24387E+11,9.56943E+11,7.46002E+11,16442.32227,12817.90332
83,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,3528,1832,66,1025,5,4,440,169,137,7,9,11,9,160,,6070,1.123461246,8502.202148,24.11268616,251.7347107,0.713932693,89.6574707,111.878273,67.36042023,73.46224213,0.002836052,0.233333334,56350000,3.04456E+11,4.40888E+11,4.26449E+11,6.17548E+11,7567.864746,10959.15527
84,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,3448,1832,66,990,5,4,440,169,137,5.699999809,7.599999905,9.199999809,7.5,170,,6984,1.211181283,8873.96582,28.63980103,243.8564453,0.787021279,91.67430878,111.5840759,70.69705963,77.86297607,0.003227396,0.233333334,56510000,3.25852E+11,4.51131E+11,4.14032E+11,5.73213E+11,7326.703125,10143.57227
85,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,3118,1832,66,990,5,4,440,169,137,5.699999809,7.599999905,9.199999809,7.5,170,,7190,1.14043951,9322.87793,30.30748558,237.2351227,0.771221101,93.54113007,110.3245392,74.98513794,82.66377258,0.003250872,0.233333334,56680000,3.57344E+11,4.68071E+11,4.63348E+11,6.06922E+11,8174.811035,10707.86816
86,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,1795,1995,88.5,1150,5,4,443.5,169,137,5.599999905,7.5,9.399999619,7.5,180,11.5,9659,1.426852345,12065.21582,49.55091858,194.9308014,0.800565898,94.12451172,100.24823,77.555336,83.78896332,0.004106923,0.233333334,56850000,3.84843E+11,4.88122E+11,4.80714E+11,6.09721E+11,8455.826172,10725.08691
87,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,4177,1998,88.5,1150,4,4,452,169,137,6.400000095,8.300000191,9.800000191,8.166666985,190,9.399999619,10749,1.447397232,13701.50195,58.27645874,184.44841,0.78451252,94.23284912,96.48800659,80.77304077,86.67277527,0.00425329,0.233333334,57010000,4.23381E+11,5.11615E+11,5.39674E+11,6.52144E+11,9466.303711,11439.11328
88,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,3596,1998,93,1150,5,4,452,169,137,6,8.5,11,8.5,170,,12051,1.461161017,15993.25684,69.81339264,172.6173096,0.753505051,94.87457275,95.53185272,84.73736572,89.83997345,0.004365177,0.233333334,57160000,4.7143E+11,5.37215E+11,6.25649E+11,7.12955E+11,10945.58203,12472.96582
89,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,3247,1998,94,1150,5,4,452,169,137,6,7.900000095,8.899999619,7.599999905,190,9.699999809,12680,1.409661651,15972.31738,70.72923279,179.275238,0.793873549,97.03308105,97.98657227,91.34456635,94.14068604,0.004428239,0.233333334,57360000,5.15957E+11,5.4894E+11,6.49923E+11,6.9147E+11,11330.60352,12054.92188
90,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,1981,1998,96,1150,5,4,453,169,137,8.199999809,8.199999809,8.199999809,8.199999809,192,9.399999619,13435,1.403181553,17717.91211,68.02428436,197.503006,0.758272231,100,100,100,100,0.003839295,0.233333334,57560000,5.51118E+11,5.51118E+11,7.26808E+11,7.26808E+11,12626.95508,12626.95508
91,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,1112,1998,94,1150,5,4,453,171,140,6.400000095,8.300000191,9.800000191,8.166666985,192,9.399999619,14938,1.500095129,19079.83398,81.63599396,182.983017,0.782920897,103.2669373,100.1746826,105.853981,105.4092331,0.004278653,0.233333334,57810000,5.75674E+11,5.40308E+11,7.3529E+11,6.90118E+11,12719.08203,11937.69727
92,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,2052,2164,99,1180,5,4,460,169.5,139.5,6.5,8.5,10.89999962,8.633333206,205,9.699999809,17457,1.690855622,21299.82422,98.42951202,177.3553467,0.81958425,105.0504227,98.68530273,109.8050919,108.676445,0.004621142,0.233333334,58010000,5.98916E+11,5.37448E+11,7.30756E+11,6.55757E+11,12597.06738,11304.2041
93,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,1855,2164,99,1180,5,4,460,169.5,139.5,6.5,8.5,10.60000038,8.533333778,205,9.699999809,18880,1.741080642,20267.1875,122.7493134,153.8094177,0.931554973,106.3755341,94.96147919,111.5229568,112.9688263,0.006056554,0.233333334,58190000,6.31003E+11,5.48622E+11,6.77365E+11,5.88931E+11,11640.5791,10120.83594
94,5,273,279,29,toyota camry,toyota,camry,4,6,4,0,25,989,2164,100,1180,5,4,460,169.5,139.5,6.5,8.5,10.60000038,8.533333778,205,9.699999809,20393,1.77970767,21714.18555,140.8259735,144.8099365,0.939155638,107.1172638,93.02876282,114.2847672,115.8276367,0.006485437,0.174999997,58390000,6.69069E+11,5.72301E+11,7.12416E+11,6.09378E+11,12200.98535,10436.3457
